user_id;segment_id;segment_name;assigned_rewards
551241;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
551278;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
551282;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
551331;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
551340;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
551359;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
551430;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
551448;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
551468;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
551473;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
551486;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
551501;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
551549;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
551560;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
551576;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
551600;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
551615;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
551620;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
551627;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
551662;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
551665;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
551681;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
551685;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
551718;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
551729;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
551804;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
551834;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
551847;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
551890;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
551908;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
551914;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
551963;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
551967;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
551978;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
551990;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
552036;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
552088;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
552165;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
552192;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
552209;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
552302;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
552303;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
552313;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
552314;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
552345;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
552348;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
552363;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
552364;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
552366;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
552372;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
552384;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
552414;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
552432;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
552440;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
552473;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
552487;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
552506;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
552532;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
552535;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
552558;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
552573;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
552597;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
552598;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
552613;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
552642;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
552643;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
552649;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
552653;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
552661;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
552732;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
552734;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
552760;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
552763;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
552775;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
552809;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
552861;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
552904;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
552929;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
552944;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
552945;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
553017;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
553054;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
553139;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
553151;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
553208;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
553219;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
553220;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
553231;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
553245;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
553339;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
553361;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
553456;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
553533;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
553559;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
553568;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
553607;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
553645;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
553664;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
553690;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
553704;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
553743;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
553751;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
553754;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
553773;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
553783;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
553791;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
553805;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
553876;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
553901;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
553904;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
553938;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
553943;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
553955;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
553967;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
553984;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
553985;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
554026;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
554079;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
554141;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
554155;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
554163;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
554175;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
554202;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
554213;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
554217;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
554269;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
554284;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
554289;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
554299;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
554413;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
554444;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
554450;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
554507;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
554532;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
554560;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
554609;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
554632;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
554670;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
554681;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
554724;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
554753;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
554801;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
554853;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
554885;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
554922;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
554939;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
554949;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
554956;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
554961;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
555030;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
555058;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
555075;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
555083;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
555108;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
555135;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
555147;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
555151;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
555180;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
555186;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
555187;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
555191;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
555193;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
555206;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
555250;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
555257;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
555275;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
555277;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
555299;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
555301;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
555326;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
555334;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
555418;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
555428;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
555478;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
555484;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
555492;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
555499;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
555521;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
555563;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
555587;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
555600;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
555648;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
555656;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
555698;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
555710;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
555712;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
555751;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
555770;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
555782;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
555784;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
555796;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
555818;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
555850;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
555852;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
555894;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
555934;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
555960;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
555990;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
555997;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
556015;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
556019;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
556043;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
556052;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
556067;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
556111;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
556119;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
556127;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
556138;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
556214;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
556215;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
556268;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
556274;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
556314;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
556347;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
556391;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
556533;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
556621;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
556622;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
556623;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
556647;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
556673;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
556714;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
556744;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
556824;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
556827;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
556830;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
556841;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
556887;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
556900;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
556904;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
556906;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
557010;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
557033;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
557036;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
557055;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
557107;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
557108;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
557118;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
557134;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
557236;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
557248;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
557282;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
557298;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
557307;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
557314;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
557343;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
557402;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
557449;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
557476;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
557492;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
557496;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
557508;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
557525;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
557562;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
557569;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
557643;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
557672;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
557692;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
557794;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
557799;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
557815;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
557834;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
557851;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
557875;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
557876;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
557879;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
557887;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
557921;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
557932;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
557956;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
557957;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
557963;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
557986;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
558018;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
558019;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
558081;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
558138;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
558202;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
558204;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
558251;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
558270;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
558294;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
558300;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
558362;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
558388;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
558394;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
558395;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
558437;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
558466;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
558489;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
558506;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
558513;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
558651;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
558659;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
558682;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
558774;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
558786;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
558838;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
558851;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
558919;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
558920;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
558966;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
558987;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
558988;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
559068;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
559071;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
559093;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
559107;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
559112;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
